knee_angle,hip_angle,back_angle,label
76.62454587337152,82.67867630437719,149.30895580299259,incorrect
76.77661539499803,82.5449115355563,147.4764862573326,incorrect
77.41812418169087,83.1931572331435,151.4477901941732,incorrect
87.22722084348527,81.5066805841881,124.32536731474931,incorrect
84.48352290260283,81.74681586818198,130.22998955052086,incorrect
82.16127274338453,78.1907200528991,124.30716933744642,incorrect
105.93274788311552,102.02290739713129,128.5571088254265,incorrect
86.34384080514333,80.08801085193689,125.60618917570119,incorrect
77.39444044968593,70.84818449912805,127.32558450638004,incorrect
88.14496002764845,85.27716411067509,128.7900579504564,incorrect
90.22957476098189,83.70454190459844,134.83783776996464,incorrect
90.12663103282803,84.15671517584677,123.80744456454048,incorrect
95.77936533940778,92.74508451154978,129.43510282960307,incorrect
89.40822285642236,85.0779339867892,123.56436085115564,incorrect
85.42969664834335,78.1353081174059,125.96995909633733,incorrect
95.87429357619337,106.16362055649944,139.29198027737692,incorrect
115.41562490878891,125.150731622374,142.48418483856716,correct
100.83087292884656,109.65498875746707,136.84927183684295,incorrect
95.30712439977385,105.69984933892783,135.4171411208516,incorrect
95.12497374777631,66.50405945530832,179.31907627254364,incorrect
95.97228465856016,78.76396991300152,173.14214931672228,incorrect
95.56155952186154,36.780096055386366,177.59867428069924,incorrect
88.69209538822025,53.13259885691301,142.3490066739582,incorrect
98.60363349868133,78.35748560497416,177.72691911470937,incorrect
86.15961562488708,38.025868006884195,176.132009270022,incorrect
88.67303565769942,52.29108802484956,140.3536543157467,incorrect
106.90448477706772,74.04328024500552,179.04712293097867,incorrect
91.46010152466602,87.28584735701038,145.25395564945046,incorrect
97.37635153741162,104.37322974059015,152.18188067496865,incorrect
113.70003510840218,114.44393916061301,157.28118324267297,correct
99.25402612341387,110.77855057720552,154.97117076126617,correct
90.39342921833611,86.10205875705913,147.6758924162605,incorrect
103.71465032479789,126.24676972879419,155.41613633060362,correct
104.50559415136617,107.23553638323341,154.06395785148766,incorrect
96.71573627289912,109.62801081034834,153.6167417818706,incorrect
92.20881689697812,103.56690194546121,155.83183210060284,incorrect
87.92056037634943,97.01566368208199,154.67750259592262,incorrect
102.58993078643118,114.07522596460961,156.82193925275809,correct
87.8619892850927,100.8369238186379,159.7715841559437,incorrect
86.43660059894147,82.33930638743203,160.02651693841736,incorrect
87.75290818472041,81.35025828891389,158.53607660553305,incorrect
86.0084132735517,89.11044730398362,139.41332346870155,incorrect
89.38446425395108,72.8824392011052,146.99985351759904,incorrect
87.95183072587804,69.96008640125397,144.01675224890872,incorrect
88.69138336005739,73.71634859795444,143.61939777170107,incorrect
87.0806132170033,69.08581749477882,143.62115929649818,incorrect
88.53042309853885,74.25569080052759,145.46138209171562,incorrect
88.18714138177592,69.69703652263074,142.80845626376333,incorrect
90.33036865639252,79.93912589813849,147.1615554768825,incorrect
86.46440260198284,67.91918887160281,143.49240537656217,incorrect
70.12901943517545,73.88697896307622,160.30095782778966,incorrect
98.32082387701894,85.96744006519478,138.17449475246787,incorrect
103.44276904883651,93.98963846919787,136.1332292315948,incorrect
73.27175652599858,77.88489457646523,159.81352020067806,incorrect
72.13995968611657,72.50676008042996,156.9524806762835,incorrect
74.16097736198748,75.92595178841792,162.04069123389152,incorrect
